"","sex..","sex.F","sex.M","income1.0.2","income1.0.4","income1.0.6","income1.0.8","income1.1","same_city","same_count","seller_sco","dispersao","type.0","type.0.25","type.0.5","type.0.75","type.1","V10","V11","V12","fraud"
"1915",0,1,0,1,0,0,0,0,1,1,0.777777777777778,0.0091905229321732,0,0,0,1,0,0,1,2,"0"
"1916",0,1,0,1,0,0,0,0,1,1,0.353535353535354,0.00561005961338451,0,0,0,1,0,0.0278786118774503,0.97212138812255,3,"0"
"1917",0,1,0,1,0,0,0,0,0,0,0.686868686868687,0.0763087913648897,0,0,0,0,1,0.0271979759645794,0.972802024035421,5,"0"
"1918",0,0,1,1,0,0,0,0,0,1,0.939393939393939,0.513686122043549,0,0,0,0,1,0,1,4,"0"
"1919",0,0,1,1,0,0,0,0,1,1,1,0.0107552994763564,0,0,0,1,0,0,1,2,"0"
"1920",0,0,1,0,1,0,0,0,1,1,0.444444444444444,0.00237873554121202,0,0,0,1,0,0.00993788819875776,0.990062111801242,2,"0"
"1921",0,1,0,1,0,0,0,0,1,1,0.202020202020202,0.00660147959567925,0,0,1,0,0,0.0252552391187534,0.974744760881247,2,"0"
"1922",0,0,1,1,0,0,0,0,1,1,0.494949494949495,0.010363780036861,0,1,0,0,0,0.0100231303006939,0.989976869699306,1,"0"
"1923",0,0,1,1,0,0,0,0,1,1,0.222222222222222,0.00276317079814694,0,0,1,0,0,0.0359783845278726,0.964021615472127,2,"0"
"1924",0,0,1,1,0,0,0,0,1,1,0.242424242424242,0.00998518426920339,0,1,0,0,0,0.0359783845278726,0.964021615472127,2,"0"
"1925",0,1,0,1,0,0,0,0,1,1,0.141414141414141,0.0100838671371539,0,0,0,1,0,0.0171449869549012,0.982855013045099,3,"0"
"1926",0,1,0,0,1,0,0,0,1,1,0.777777777777778,0.0159316837482374,0,0,1,0,0,0.00298507462686567,0.997014925373134,0,"0"
"1927",0,1,0,1,0,0,0,0,1,1,0.454545454545455,0.00853267902363491,0,0,1,0,0,0.0134512622074811,0.986548737792519,2,"0"
"1928",0,0,1,1,0,0,0,0,0,0,0.515151515151515,0.010072447743596,0,0,0,0,1,0.0628034962771123,0.937196503722888,6,"0"
"1929",1,0,0,1,0,0,0,0,1,1,0.202020202020202,0.0935994376990514,0,0,0,0,1,0.994432071269488,0.00556792873051225,6,"1"
"1930",0,0,1,1,0,0,0,0,1,1,0.151515151515152,0.0111786370712282,0,0,0,1,0,0.0171449869549012,0.982855013045099,3,"0"
"1931",0,1,0,1,0,0,0,0,1,1,0.181818181818182,0.0243420704208971,0,1,0,0,0,0.0950305143853531,0.904969485614647,4,"0"
"1932",0,1,0,1,0,0,0,0,1,1,0.363636363636364,0.0225738999771737,0,1,0,0,0,0.0278786118774503,0.97212138812255,2,"0"
"1933",0,0,1,0,0,0,0,1,0,1,0.232323232323232,0.00566897303509359,0,0,0,0,1,1,0,5,"0"
"1934",0,0,1,1,0,0,0,0,1,1,0.878787878787879,0.0123330795710312,0,0,0,1,0,0,1,2,"0"
"1935",0,0,1,1,0,0,0,0,1,1,0.0505050505050505,0.00360460316096515,0,1,0,0,0,0.0149474375821288,0.985052562417871,2,"0"
"1936",0,0,1,1,0,0,0,0,1,1,0.373737373737374,0.0111657964790806,1,0,0,0,0,0.00602409638554217,0.993975903614458,2,"0"
"1937",0,1,0,0,1,0,0,0,1,1,0.161616161616162,0.00341424529295102,0,0,1,0,0,0.0802638812534359,0.919736118746564,3,"0"
"1938",0,0,1,1,0,0,0,0,1,1,0.262626262626263,0.0112412522902712,0,0,0,1,0,0.00714688734248636,0.992853112657514,3,"0"
"1939",0,0,1,1,0,0,0,0,1,1,0.767676767676768,0.00789906548304159,0,0,0,1,0,0,1,2,"0"
"1940",0,1,0,1,0,0,0,0,1,1,0.96969696969697,0.00516816242157822,0,0,0,1,0,0,1,2,"0"
"1941",0,1,0,1,0,0,0,0,1,1,0.676767676767677,0.00879426584697352,1,0,0,0,0,0,1,1,"0"
"1942",0,0,1,0,1,0,0,0,1,1,0.303030303030303,0.00204103523316661,0,1,0,0,0,0.00993788819875776,0.990062111801242,1,"0"
"1943",0,1,0,1,0,0,0,0,1,1,0.525252525252525,0.00280737337328672,0,0,0,1,0,0.0206437291897891,0.979356270810211,2,"0"
"1944",0,0,1,1,0,0,0,0,1,1,0.373737373737374,0.00337816761105521,0,1,0,0,0,0.0278786118774503,0.97212138812255,2,"0"
"1945",0,0,1,1,0,0,0,0,1,1,0.313131313131313,0.0111208602215582,0,0,0,1,0,0.0301009372746936,0.969899062725306,3,"0"
"1946",0,0,1,1,0,0,0,0,1,1,0.404040404040404,0.00118736798466551,0,1,0,0,0,0.0321655398483917,0.967834460151608,2,"0"
"1947",0,0,1,1,0,0,0,0,1,1,0.202020202020202,0.152245640709736,0,0,0,0,1,0.994432071269488,0.00556792873051225,6,"1"
"1948",0,1,0,1,0,0,0,0,1,1,0.161616161616162,0.00928880038176275,0,0,0,1,0,0.0171449869549012,0.982855013045099,3,"0"
"1949",0,1,0,1,0,0,0,0,1,1,0.535353535353535,0.00618885560038378,0,1,0,0,0,0.0206437291897891,0.979356270810211,1,"0"
"1950",0,1,0,1,0,0,0,0,0,0,0.555555555555556,0.00627722173015229,0,0,0,0,1,0.0628034962771123,0.937196503722888,6,"0"
"1951",0,0,1,1,0,0,0,0,1,1,0.242424242424242,0.00195732875009892,0,0,0,1,0,0.0359783845278726,0.964021615472127,3,"0"
"1952",0,1,0,1,0,0,0,0,1,1,0.535353535353535,0.0139043219703916,0,0,0,1,0,0.0206437291897891,0.979356270810211,2,"0"
"1953",0,1,0,1,0,0,0,0,1,1,0.616161616161616,0.0100824170163794,1,0,0,0,0,0.0167507204610951,0.983249279538905,1,"0"
"1954",0,1,0,0,1,0,0,0,1,1,0.202020202020202,0.122629001542211,0,0,0,0,1,0.0802638812534359,0.919736118746564,5,"1"
"1955",0,1,0,1,0,0,0,0,1,1,0.191919191919192,0.00220576622344313,1,0,0,0,0,0.0950305143853531,0.904969485614647,4,"0"
"1956",0,0,1,1,0,0,0,0,1,1,0.636363636363636,0.00319453838864272,0,0,1,0,0,0.004149377593361,0.995850622406639,1,"0"
"1957",0,1,0,1,0,0,0,0,1,1,0.111111111111111,0.0115936400237574,1,0,0,0,0,0.0362142031591113,0.963785796840889,2,"0"
"1958",0,1,0,1,0,0,0,0,1,1,0.262626262626263,0.00529470206479393,0,0,1,0,0,0.00714688734248636,0.992853112657514,2,"0"
"1959",1,0,0,1,0,0,0,0,1,1,0.0101010101010101,0.00282899057211693,0,0,1,0,0,0.0149474375821288,0.985052562417871,2,"0"
"1960",0,1,0,1,0,0,0,0,1,1,0.787878787878788,0.0085938229152007,0,0,0,1,0,0,1,2,"0"
"1961",0,1,0,1,0,0,0,0,1,1,0.808080808080808,0.0127929561359308,0,0,0,1,0,0,1,2,"0"
"1962",0,1,0,1,0,0,0,0,1,1,0.878787878787879,0.0198572506238032,0,0,1,0,0,0,1,1,"0"
"1963",0,0,1,1,0,0,0,0,0,0,0.131313131313131,0.250238055295237,0,0,0,0,1,0.0705368289637953,0.929463171036205,8,"0"
"1964",0,1,0,1,0,0,0,0,1,1,0.404040404040404,0.0100111916586583,0,0,0,1,0,0.0321655398483917,0.967834460151608,3,"1"
"1965",0,0,1,1,0,0,0,0,1,1,0.363636363636364,0.0104586251915392,1,0,0,0,0,0.0278786118774503,0.97212138812255,2,"0"
"1966",0,0,1,1,0,0,0,0,1,1,0.323232323232323,0.0116458738408039,1,0,0,0,0,0.0100016131634135,0.989998386836587,2,"0"
"1967",0,0,1,1,0,0,0,0,1,1,0.131313131313131,0.00659621665685728,0,0,1,0,0,0.0171449869549012,0.982855013045099,2,"0"
"1968",0,1,0,1,0,0,0,0,0,1,0.939393939393939,0.0190609732348657,0,0,0,0,1,0,1,3,"0"
"1969",0,1,0,1,0,0,0,0,1,1,0.0606060606060606,0.00903917089575891,0,0,1,0,0,0.0742939898624185,0.925706010137581,4,"0"
"1970",0,1,0,1,0,0,0,0,0,0,0.424242424242424,0.0195443937059679,0,0,0,0,1,0.0904841402337229,0.909515859766277,7,"0"
"1971",0,0,1,1,0,0,0,0,1,1,0.818181818181818,0.0108154959824636,0,0,1,0,0,0,1,1,"0"
"1972",0,0,1,1,0,0,0,0,1,1,0.101010101010101,0.00437692880969035,0,0,1,0,0,0.0362142031591113,0.963785796840889,2,"1"
"1973",0,1,0,1,0,0,0,0,1,1,0.131313131313131,0.00421920164537718,0,0,1,0,0,0.0171449869549012,0.982855013045099,2,"0"
"1974",1,0,0,1,0,0,0,0,1,1,0.383838383838384,0.00838654240052105,0,1,0,0,0,0.00602409638554217,0.993975903614458,2,"0"
"1975",0,1,0,1,0,0,0,0,1,1,0.464646464646465,0.0120203377890723,0,0,0,1,0,0.0100231303006939,0.989976869699306,3,"0"
"1976",0,0,1,1,0,0,0,0,1,1,0.292929292929293,0.0127643803642287,1,0,0,0,0,0.0301009372746936,0.969899062725306,2,"0"
"1977",0,1,0,0,1,0,0,0,1,1,0.121212121212121,0.00362305696683024,0,0,1,0,0,0.0802638812534359,0.919736118746564,3,"0"
"1978",0,0,1,1,0,0,0,0,1,1,0.373737373737374,0.0204124698024292,0,0,1,0,0,0.00602409638554217,0.993975903614458,2,"0"
"1979",0,0,1,1,0,0,0,0,1,1,0.373737373737374,0.0407894763363222,0,0,0,1,0,0.00602409638554217,0.993975903614458,4,"0"
"1980",0,1,0,1,0,0,0,0,1,1,0.858585858585859,0.00386027422702238,0,0,1,0,0,0,1,1,"0"
"1981",0,1,0,1,0,0,0,0,1,1,0.414141414141414,0.0178444020702761,0,0,1,0,0,0.0321655398483917,0.967834460151608,2,"0"
"1982",0,1,0,1,0,0,0,0,0,0,0.202020202020202,0.0658488561217091,0,0,0,0,1,0.12729057591623,0.87270942408377,8,"0"
"1983",0,1,0,1,0,0,0,0,1,1,0.252525252525253,0.00679986600882444,1,0,0,0,0,0.00714688734248636,0.992853112657514,2,"0"
"1984",0,0,1,1,0,0,0,0,1,1,0.454545454545455,0.0125346900778495,0,0,0,1,0,0.0134512622074811,0.986548737792519,3,"0"
"1985",0,1,0,1,0,0,0,0,1,1,0.353535353535354,0.00841694244820413,0,0,1,0,0,0.0278786118774503,0.97212138812255,2,"0"
"1986",0,1,0,0,1,0,0,0,1,1,0.414141414141414,0.0103668095471161,0,1,0,0,0,0.00993788819875776,0.990062111801242,1,"0"
"1987",0,1,0,1,0,0,0,0,1,1,0.151515151515152,0.00581902581237022,0,0,0,1,0,0.0171449869549012,0.982855013045099,3,"0"
"1988",0,1,0,1,0,0,0,0,1,1,0.484848484848485,0.0111015318107953,1,0,0,0,0,0.0100231303006939,0.989976869699306,2,"0"
"1989",0,0,1,1,0,0,0,0,1,1,0.0202020202020202,0.0095681079961293,1,0,0,0,0,0.0149474375821288,0.985052562417871,2,"0"
"1990",0,0,1,1,0,0,0,0,1,1,0.202020202020202,0.207651437394287,0,0,0,0,1,0.994432071269488,0.00556792873051225,6,"1"
"1991",0,0,1,1,0,0,0,0,1,1,0.131313131313131,0.00915201105426768,0,0,0,1,0,0.0171449869549012,0.982855013045099,3,"0"
"1992",0,1,0,1,0,0,0,0,1,1,0.787878787878788,0.00400865040047706,0,0,1,0,0,0,1,1,"0"
"1993",0,1,0,1,0,0,0,0,1,1,0.555555555555556,0.00673188963266157,0,0,0,1,0,0.0206437291897891,0.979356270810211,2,"0"
"1994",0,0,1,1,0,0,0,0,1,1,0.858585858585859,0.00486315894979506,0,0,1,0,0,0,1,1,"0"
"1995",0,0,1,1,0,0,0,0,1,1,0.343434343434343,0.010644671118055,0,0,0,1,0,0.0100016131634135,0.989998386836587,3,"0"
"1996",0,1,0,1,0,0,0,0,1,1,0.797979797979798,0.00681375444432339,1,0,0,0,0,0,1,1,"0"
"1997",0,0,1,1,0,0,0,0,1,1,0.0707070707070707,0.00692372755362733,0,0,1,0,0,0.0362142031591113,0.963785796840889,2,"0"
"1998",0,1,0,1,0,0,0,0,0,1,0.101010101010101,0.00405053634285207,0,0,0,1,0,0.130074328187536,0.869925671812464,6,"1"
"1999",0,1,0,1,0,0,0,0,1,1,0.363636363636364,0.00866427039245522,1,0,0,0,0,0.0278786118774503,0.97212138812255,2,"0"
"2000",0,1,0,1,0,0,0,0,0,0,0.212121212121212,0.103231022753489,0,0,0,0,1,0.12729057591623,0.87270942408377,8,"0"
"2001",0,0,1,1,0,0,0,0,1,1,0.121212121212121,0.0323396790217208,0,1,0,0,0,0.0171449869549012,0.982855013045099,3,"0"
"2002",0,0,1,1,0,0,0,0,1,1,0.898989898989899,0.0120515520293083,1,0,0,0,0,0,1,1,"0"
"2003",0,1,0,1,0,0,0,0,1,1,0.292929292929293,0.0126709121066366,0,1,0,0,0,0.0301009372746936,0.969899062725306,2,"0"
"2004",0,0,1,1,0,0,0,0,0,1,0.454545454545455,0.0817342220571627,0,0,0,0,1,0.0506222670702994,0.949377732929701,7,"0"
"2005",0,1,0,1,0,0,0,0,1,1,0.737373737373737,0.0110226022634516,1,0,0,0,0,0,1,1,"0"
"2006",0,0,1,1,0,0,0,0,1,1,0.303030303030303,0.0987077657886063,0,0,0,0,1,0.0301009372746936,0.969899062725306,4,"1"
"2007",0,0,1,1,0,0,0,0,1,1,0.616161616161616,0.00962923903024752,0,0,0,1,0,0.0167507204610951,0.983249279538905,2,"0"
"2008",0,1,0,1,0,0,0,0,1,1,0.737373737373737,0.00355507924373445,0,0,1,0,0,0,1,1,"0"
"2009",0,0,1,1,0,0,0,0,0,0,0.737373737373737,0.0978899244857542,0,0,0,0,1,0,1,5,"0"
"2010",0,1,0,1,0,0,0,0,1,1,0.181818181818182,0.00884349280589561,0,1,0,0,0,0.0950305143853531,0.904969485614647,4,"0"
"2011",0,1,0,1,0,0,0,0,1,1,0.464646464646465,0.00923355857482766,0,0,0,1,0,0.0100231303006939,0.989976869699306,3,"0"
"2012",0,1,0,1,0,0,0,0,0,0,0.626262626262626,0.0544473116748581,0,0,0,0,1,0.0271979759645794,0.972802024035421,5,"0"
"2013",0,1,0,1,0,0,0,0,1,1,0.626262626262626,0.0101460955251063,0,1,0,0,0,0.004149377593361,0.995850622406639,1,"0"
"2014",0,1,0,1,0,0,0,0,1,1,0.565656565656566,0.00832054530941062,0,0,0,1,0,0.00476190476190476,0.995238095238095,2,"0"
"2015",0,0,1,0,1,0,0,0,1,1,0.95959595959596,0.00813804453623406,1,0,0,0,0,0.00298507462686567,0.997014925373134,0,"0"
"2016",0,0,1,1,0,0,0,0,1,1,0.555555555555556,0.00300232000906711,0,0,0,1,0,0.0206437291897891,0.979356270810211,2,"0"
"2017",0,0,1,1,0,0,0,0,1,1,0,0.0111814591867976,0,1,0,0,0,0.0149474375821288,0.985052562417871,2,"0"
"2018",0,0,1,1,0,0,0,0,1,1,0.393939393939394,0.00869525065110117,0,1,0,0,0,0.00602409638554217,0.993975903614458,2,"0"
"2019",1,0,0,1,0,0,0,0,1,1,0.707070707070707,0.0029472290761997,0,0,1,0,0,0,1,1,"0"
"2020",0,0,1,1,0,0,0,0,1,1,0.515151515151515,0.00958574236696839,1,0,0,0,0,0.0427818329278183,0.957218167072182,3,"0"
"2021",1,0,0,1,0,0,0,0,0,1,0.767676767676768,0.0328615245230711,0,0,0,0,1,0,1,4,"0"
"2022",0,1,0,1,0,0,0,0,1,1,0.727272727272727,0.0118250422576589,0,0,0,1,0,0,1,2,"0"
"2023",1,0,0,1,0,0,0,0,1,1,0.434343434343434,0.0108060789202238,0,0,1,0,0,0.0134512622074811,0.986548737792519,2,"0"
"2024",0,1,0,1,0,0,0,0,1,1,0.575757575757576,0.0075587667501846,0,0,0,1,0,0.0357771260997067,0.964222873900293,2,"0"
"2025",0,1,0,1,0,0,0,0,1,1,0.727272727272727,0.0103339634668569,0,0,0,1,0,0,1,2,"0"
"2026",0,1,0,1,0,0,0,0,1,1,0.494949494949495,0.00561697459152529,1,0,0,0,0,0.0100231303006939,0.989976869699306,1,"0"
"2027",0,1,0,1,0,0,0,0,1,1,0.343434343434343,0.00522019916410046,1,0,0,0,0,0.0278786118774503,0.97212138812255,2,"0"
"2028",0,0,1,0,0,1,0,0,0,1,0.646464646464647,0.00836631724435084,0,0,0,0,1,0.0507675938592491,0.949232406140751,4,"0"
"2029",0,0,1,1,0,0,0,0,1,1,0.878787878787879,0.00112642233189197,1,0,0,0,0,0,1,1,"0"
"2030",0,1,0,0,1,0,0,0,1,1,0.202020202020202,0.0118748147095489,0,0,0,1,0,0.0802638812534359,0.919736118746564,4,"1"
"2031",0,0,1,1,0,0,0,0,1,1,0.797979797979798,0.00990615331396204,0,0,0,1,0,0,1,2,"0"
"2032",0,0,1,1,0,0,0,0,1,1,0.686868686868687,0.0101414940799686,0,0,0,1,0,0,1,2,"0"
"2033",0,0,1,1,0,0,0,0,1,1,0.858585858585859,0.00827504786983752,0,0,0,1,0,0,1,2,"0"
"2034",0,1,0,1,0,0,0,0,1,1,0.95959595959596,0.0146181173614569,0,0,1,0,0,0,1,1,"0"
"2035",0,1,0,1,0,0,0,0,1,1,0.939393939393939,0.0119753641226288,0,0,0,1,0,0,1,2,"0"
"2036",0,1,0,1,0,0,0,0,0,1,0.464646464646465,0.00116159953622333,0,0,0,0,1,0.0506222670702994,0.949377732929701,6,"0"
"2037",0,1,0,1,0,0,0,0,1,1,0.292929292929293,0.0110555379438956,0,0,0,1,0,0.0301009372746936,0.969899062725306,3,"0"
"2038",0,1,0,1,0,0,0,0,1,1,0.0505050505050505,0.00856105722553574,0,0,0,1,0,0.0149474375821288,0.985052562417871,3,"0"
"2039",0,1,0,1,0,0,0,0,1,1,0.95959595959596,0.000262435764528068,1,0,0,0,0,0,1,1,"0"
"2040",0,1,0,1,0,0,0,0,1,1,0.262626262626263,0.00838858058253801,1,0,0,0,0,0.00714688734248636,0.992853112657514,2,"0"
"2041",0,0,1,0,1,0,0,0,1,1,0.737373737373737,0.0128756220477347,0,1,0,0,0,0.000643086816720257,0.99935691318328,0,"0"
"2042",0,1,0,1,0,0,0,0,1,1,0.707070707070707,0.0129559344546744,0,0,0,1,0,0,1,2,"0"
"2043",0,0,1,0,0,0,0,1,1,1,0.131313131313131,0.00987705941990421,0,0,0,1,0,0.0949298813376483,0.905070118662352,4,"0"
"2044",0,0,1,1,0,0,0,0,0,0,0.525252525252525,0.285125059137943,0,0,0,0,1,0.0377358490566038,0.962264150943396,5,"0"
"2045",0,0,1,0,0,0,0,1,1,1,0.424242424242424,0.0107146894689141,1,0,0,0,0,0.0102857142857143,0.989714285714286,1,"0"
"2046",0,1,0,1,0,0,0,0,1,1,0.0707070707070707,0.00645890275299349,0,0,1,0,0,0.0362142031591113,0.963785796840889,2,"0"
"2047",0,1,0,1,0,0,0,0,1,1,0.838383838383838,0.0127093816869453,0,0,0,1,0,0,1,2,"0"
"2048",0,1,0,1,0,0,0,0,1,1,0.505050505050505,0.0510544455743779,0,1,0,0,0,0.0427818329278183,0.957218167072182,4,"0"
"2049",0,1,0,1,0,0,0,0,1,1,0.616161616161616,0.00885088151193279,1,0,0,0,0,0.0167507204610951,0.983249279538905,1,"0"
"2050",0,1,0,1,0,0,0,0,0,1,0.777777777777778,0.0718881119589925,0,0,0,0,1,0,1,4,"0"
"2051",0,1,0,1,0,0,0,0,1,1,0.555555555555556,0.00521351885733123,0,0,1,0,0,0.0206437291897891,0.979356270810211,1,"0"
"2052",0,0,1,1,0,0,0,0,1,1,0.303030303030303,0.00717174218829935,0,1,0,0,0,0.0301009372746936,0.969899062725306,2,"0"
"2053",0,1,0,1,0,0,0,0,1,1,0.717171717171717,0.0118773079521891,0,0,0,1,0,0,1,2,"0"
"2054",0,0,1,1,0,0,0,0,1,1,0.676767676767677,0.00940948098321797,0,1,0,0,0,0,1,1,"0"
"2055",0,1,0,1,0,0,0,0,1,1,0.707070707070707,0.00969084719249385,1,0,0,0,0,0,1,1,"0"
"2056",0,1,0,1,0,0,0,0,0,1,0.464646464646465,0.0880523721077813,0,0,0,0,1,0.0506222670702994,0.949377732929701,7,"0"
"2057",0,1,0,1,0,0,0,0,1,1,0.828282828282828,0.00677770558233916,0,1,0,0,0,0,1,1,"0"
"2058",0,0,1,1,0,0,0,0,1,1,0.232323232323232,0.010823026131078,0,0,0,1,0,0.0359783845278726,0.964021615472127,3,"0"
"2059",0,1,0,1,0,0,0,0,1,1,0.292929292929293,0.0099863284007856,0,1,0,0,0,0.0301009372746936,0.969899062725306,2,"0"
"2060",0,0,1,0,0,1,0,0,1,1,0.676767676767677,0.000788853599455835,0,1,0,0,0,0.00542168674698795,0.994578313253012,0,"0"
"2061",0,0,1,1,0,0,0,0,1,1,0.202020202020202,0.00737804925124942,0,0,0,1,0,0.0252552391187534,0.974744760881247,3,"0"
"2062",0,0,1,1,0,0,0,0,1,1,0.323232323232323,0.00859007028049904,1,0,0,0,0,0.0100016131634135,0.989998386836587,2,"0"
"2063",0,1,0,1,0,0,0,0,1,1,0.0101010101010101,0.0119266114714575,1,0,0,0,0,0.0149474375821288,0.985052562417871,2,"0"
"2064",0,0,1,1,0,0,0,0,0,1,0.0404040404040404,0.0396547705387506,0,0,0,0,1,0.130074328187536,0.869925671812464,7,"0"
"2065",0,1,0,1,0,0,0,0,1,1,0.515151515151515,0.0128077193339598,0,0,0,1,0,0.0427818329278183,0.957218167072182,4,"0"
"2066",0,0,1,1,0,0,0,0,1,1,0.474747474747475,0.0116802510315559,0,0,0,1,0,0.0100231303006939,0.989976869699306,3,"0"
"2067",0,0,1,1,0,0,0,0,1,1,0.202020202020202,0.00787482819849621,0,1,0,0,0,0.0252552391187534,0.974744760881247,2,"0"
"2068",0,0,1,1,0,0,0,0,1,1,0.616161616161616,0.0223014944112794,0,0,1,0,0,0.0167507204610951,0.983249279538905,1,"0"
"2069",0,0,1,1,0,0,0,0,1,1,0.797979797979798,0.0118797426902459,0,1,0,0,0,0,1,1,"0"
"2070",0,0,1,1,0,0,0,0,0,1,0.646464646464647,0.0417967645249528,0,0,0,0,1,0.0507675938592491,0.949232406140751,6,"0"
"2071",0,1,0,1,0,0,0,0,1,1,0.252525252525253,0.00286292540712271,0,0,1,0,0,0.00714688734248636,0.992853112657514,2,"0"
"2072",0,1,0,1,0,0,0,0,1,1,0.202020202020202,0.00338768435645612,0,0,1,0,0,0.0359783845278726,0.964021615472127,2,"0"
"2073",0,1,0,1,0,0,0,0,1,1,0.474747474747475,0.00885035949911307,0,0,0,1,0,0.0100231303006939,0.989976869699306,3,"0"
"2074",0,0,1,1,0,0,0,0,0,1,0.595959595959596,0.098339301739029,0,0,0,0,1,0.0507675938592491,0.949232406140751,6,"0"
"2075",0,0,1,1,0,0,0,0,1,1,0.111111111111111,0.00799144289636574,0,1,0,0,0,0.0362142031591113,0.963785796840889,2,"0"
"2076",0,0,1,1,0,0,0,0,1,1,0.828282828282828,0.0188327490741685,0,0,1,0,0,0,1,1,"0"
"2077",0,1,0,1,0,0,0,0,1,1,0.181818181818182,0.00885535614689759,0,0,1,0,0,0.0950305143853531,0.904969485614647,4,"0"
"2078",0,0,1,1,0,0,0,0,1,1,0.868686868686869,0.00687449968196202,0,0,0,1,0,0,1,2,"0"
"2079",0,0,1,1,0,0,0,0,1,1,0.303030303030303,0.00594243794104715,0,0,1,0,0,0.0301009372746936,0.969899062725306,2,"0"
"2080",0,0,1,1,0,0,0,0,1,1,0.333333333333333,0.010564929499777,0,1,0,0,0,0.0100016131634135,0.989998386836587,2,"0"
"2081",0,1,0,1,0,0,0,0,1,1,0.0202020202020202,0.00935524464004249,1,0,0,0,0,0.0149474375821288,0.985052562417871,2,"0"
"2082",0,0,1,1,0,0,0,0,0,0,0.363636363636364,0.07654513480147,0,0,0,0,1,0.0904841402337229,0.909515859766277,8,"0"
"2083",0,1,0,1,0,0,0,0,1,1,0.414141414141414,0.00597534022141405,0,0,1,0,0,0.0321655398483917,0.967834460151608,2,"0"
"2084",0,0,1,1,0,0,0,0,1,1,0.292929292929293,0.00938464088217094,0,0,0,1,0,0.0301009372746936,0.969899062725306,3,"0"
"2085",0,1,0,1,0,0,0,0,1,1,0.919191919191919,0.010647113171581,1,0,0,0,0,0,1,1,"0"
"2086",0,1,0,0,0,1,0,0,1,1,0.393939393939394,0.00903334652014416,0,0,0,1,0,0.00993788819875776,0.990062111801242,2,"0"
"2087",0,1,0,1,0,0,0,0,1,1,0.888888888888889,0.00581306345422268,0,0,0,1,0,0,1,2,"0"
"2088",0,0,1,1,0,0,0,0,1,1,0.242424242424242,0.0123278253842721,0,0,0,1,0,0.0359783845278726,0.964021615472127,3,"0"
"2089",0,0,1,1,0,0,0,0,0,0,0.414141414141414,0.0800988086760262,0,0,0,0,1,0.0904841402337229,0.909515859766277,8,"0"
"2090",0,0,1,1,0,0,0,0,1,1,0.0404040404040404,0.00130844275278432,0,0,0,1,0,0.0149474375821288,0.985052562417871,3,"0"
"2091",0,1,0,1,0,0,0,0,1,1,0.757575757575758,0.00738851873622638,1,0,0,0,0,0,1,1,"0"
"2092",0,0,1,1,0,0,0,0,1,1,0.303030303030303,0.00347702615758255,1,0,0,0,0,0.0301009372746936,0.969899062725306,2,"0"
"2093",0,1,0,1,0,0,0,0,1,1,0.737373737373737,0.00503991132583836,0,0,1,0,0,0,1,1,"0"
"2094",0,1,0,1,0,0,0,0,1,1,0.828282828282828,0.00769787621831199,1,0,0,0,0,0,1,1,"0"
"2095",0,1,0,1,0,0,0,0,1,1,0.262626262626263,0.00836345965567979,0,0,0,1,0,0.00714688734248636,0.992853112657514,3,"0"
"2096",0,0,1,1,0,0,0,0,1,1,0.929292929292929,0.0125261588313271,0,1,0,0,0,0,1,1,"0"
"2097",0,1,0,1,0,0,0,0,0,1,0.101010101010101,0.462128963484991,0,0,0,0,1,0.0526630760023938,0.947336923997606,7,"1"
"2098",0,1,0,0,1,0,0,0,1,1,0.676767676767677,0.0113259178327592,0,0,0,1,0,0.00542168674698795,0.994578313253012,1,"0"
"2099",0,0,1,0,1,0,0,0,1,1,0.626262626262626,0.0139682404500585,0,0,1,0,0,0.00542168674698795,0.994578313253012,0,"0"
"2100",0,1,0,0,1,0,0,0,1,1,0.0808080808080808,0.0185790144309535,0,0,1,0,0,0.0802638812534359,0.919736118746564,3,"0"
"2101",0,0,1,0,1,0,0,0,1,1,0.868686868686869,0.0094880186472313,0,1,0,0,0,0.00298507462686567,0.997014925373134,0,"0"
"2102",0,1,0,1,0,0,0,0,1,1,0.98989898989899,0.00852772093801107,1,0,0,0,0,0,1,1,"0"
"2103",0,1,0,1,0,0,0,0,1,1,0.636363636363636,0.00999261865042635,1,0,0,0,0,0.00457561198810341,0.995424388011897,1,"0"
"2104",0,1,0,1,0,0,0,0,1,1,0.0909090909090909,0.0111221674096673,0,0,0,1,0,0.0362142031591113,0.963785796840889,3,"0"
"2105",0,1,0,1,0,0,0,0,0,1,0.505050505050505,0.115835413751483,0,0,0,0,1,0.0507675938592491,0.949232406140751,6,"1"
"2106",0,1,0,1,0,0,0,0,1,1,0.0808080808080808,0.0126872736310365,1,0,0,0,0,0.0362142031591113,0.963785796840889,2,"0"
"2107",0,0,1,1,0,0,0,0,1,1,0.575757575757576,0.00755257011510197,1,0,0,0,0,0.0357771260997067,0.964222873900293,1,"0"
"2108",0,0,1,1,0,0,0,0,0,0,0.858585858585859,0.185110741300164,0,0,0,0,1,0,1,5,"0"
"2109",0,1,0,1,0,0,0,0,1,1,0.0909090909090909,0.0141999789929943,0,0,1,0,0,0.0362142031591113,0.963785796840889,2,"0"
"2110",0,1,0,1,0,0,0,0,1,1,0.818181818181818,0.011096262871279,0,0,0,1,0,0,1,2,"0"
"2111",0,1,0,1,0,0,0,0,1,1,0.848484848484849,0.00628553134458191,0,0,1,0,0,0,1,1,"0"
