"","fraud","sex","age","income1","same_city","same_count","seller_sco","dispersao","type","V10","V11","V12"
"1276","N","M",25,0.2,1,1,0.94949494949495,0.0107704038732036,0.25,0,1,67
"1277","N","F",70,0.2,1,1,0.686868686868687,0.00384166221974809,0.25,0,1,34
"1278","N","F",55,0.2,1,1,0.676767676767677,0.00729523393115525,0.75,0,1,34
"1279","N","F",45,0.2,0,1,0.878787878787879,0.203636125503505,1,0,1,12
"1280","N","M",53,0.2,1,1,0.0404040404040404,0.00394682195575672,0.5,0.0149474375821288,0.985052562417871,26
"1281","N","F",65,0.2,1,1,0.808080808080808,0.00720664185545792,0.75,0,1,33
"1282","N","M",29,0.2,0,0,0.0505050505050505,0.0530226605268488,1,0.114365411436541,0.885634588563459,51
"1283","N","F",40,0.2,1,1,0.96969696969697,0.011124320359514,0.75,0,1,67
"1284","N","M",25,0.2,0,1,0.787878787878788,0.119464830089672,1,0,1,12
"1285","N","F",37,0.2,1,1,0.121212121212121,0.0119322736338684,0.25,0.0171449869549012,0.982855013045099,46
"1286","N","F",74,0.2,1,1,0.424242424242424,0.0128256563261555,0.25,0.0321655398483917,0.967834460151608,10
"1287","N","F",41,0.2,1,1,0.333333333333333,0.0126780253905416,0.25,0.0100016131634135,0.989998386836587,19
"1288","N","M",54,0.2,1,1,0.919191919191919,0.00562790773563996,0.75,0,1,38
"1289","N","M",49,0.2,1,1,0.797979797979798,0.0122311181760066,0.25,0,1,4
"1290","N","F",42,0.4,1,1,0.525252525252525,0.0110091884324233,0.75,0.0427818329278183,0.957218167072182,3
"1291","N","F",57,0.2,0,0,0.171717171717172,0.357165709928119,1,0.0847029077117573,0.915297092288243,32
"1292","N","M",48,0.6,1,1,0.535353535353535,0.00509997190872281,0.5,0.00542168674698795,0.994578313253012,37
"1293","N","F",24,0.2,1,1,0.151515151515152,0.0117923597380604,0,0.0171449869549012,0.982855013045099,46
"1294","N","M",28,0.2,1,1,0.131313131313131,0.0105692973065103,0.25,0.0171449869549012,0.982855013045099,46
"1295","N","M",71,0.2,1,1,0.262626262626263,0.00371747240972802,0.5,0.00714688734248636,0.992853112657514,13
"1296","Y","M",33,0.2,1,1,0.101010101010101,0.00934767863387943,0.75,0.0362142031591113,0.963785796840889,42
"1297","N","F",72,0.2,1,1,0.797979797979798,0.00703719975041162,0.25,0,1,4
"1298","N","M",36,0.2,1,1,0.424242424242424,0.0100493077102063,0.75,0.0321655398483917,0.967834460151608,10
"1299","N","M",57,0.4,0,1,0.303030303030303,0.0344999010901327,1,1,0,29
"1300","N","F",61,0.2,1,1,0.0505050505050505,0.0117162076662478,0,0.0742939898624185,0.925706010137581,40
"1301","N","M",63,0.2,0,0,0.848484848484849,0.00967755312352813,1,0,1,21
"1302","N","M",57,0.2,1,1,0.222222222222222,0.00547212594350837,0.5,0.0359783845278726,0.964021615472127,6
"1303","N","M",26,0.2,1,1,0.191919191919192,0.00713263312636608,0.5,0.0950305143853531,0.904969485614647,74
"1304","N","M",45,0.2,1,1,0.555555555555556,0.0072009176906742,0.5,0.0206437291897891,0.979356270810211,2
"1305","N","F",41,0.2,1,1,0.101010101010101,0.0113987248364681,0.75,0.0362142031591113,0.963785796840889,42
"1306","Y","F",25,0.2,1,1,0.101010101010101,0.199610608580118,1,0.994432071269488,0.00556792873051225,43
"1307","N","F",45,0.2,1,1,0.828282828282828,0.00951512765765049,0.25,0,1,33
"1308","N","M",29,0.2,1,1,0.666666666666667,0.0279610873266367,0.75,0,1,34
"1309","N","F",47,0.2,0,1,0.939393939393939,0.052179390886245,1,0,1,12
"1310","N","M",69,0.2,1,1,0.444444444444444,0.0094241107129448,0,0.0134512622074811,0.986548737792519,71
"1311","N","M",47,0.2,0,1,0.202020202020202,0.204784488048742,1,0.130074328187536,0.869925671812464,28
"1312","N","M",37,0.2,1,1,0.96969696969697,0.000767757745649,0.75,0,1,67
"1313","N","M",40,0.2,1,1,0.777777777777778,0.0053807854497624,0.5,0,1,25
"1314","N","M",40,0.2,1,1,0.555555555555556,0.00687402191976654,0,0.0206437291897891,0.979356270810211,2
"1315","N","F",49,0.2,1,1,0.929292929292929,0.0061704703571893,0,0,1,8
"1316","N","M",28,0.2,1,1,0.141414141414141,0.0029959641858484,0.5,0.0171449869549012,0.982855013045099,46
"1317","N","M",63,0.2,1,1,0.0101010101010101,0.00321239114394188,0.75,0.0149474375821288,0.985052562417871,26
"1318","N","F",38,0.2,1,1,0.555555555555556,0.00744573167005884,0,0.0206437291897891,0.979356270810211,2
"1319","N","F",25,0.2,1,1,0.95959595959596,0.0108249294721997,0.5,0,1,67
"1320","N","M",34,0.2,1,1,0.888888888888889,0.0120738475595455,0.25,0,1,38
"1321","N","F",64,0.2,1,1,0.555555555555556,0.00361912484315911,0,0.0206437291897891,0.979356270810211,2
"1322","N","F",53,0.2,1,1,0.323232323232323,0.000841244205592271,0.75,0.0100016131634135,0.989998386836587,19
"1323","N","M",34,0.2,1,1,0.232323232323232,0.00298695105652875,0.5,0.0359783845278726,0.964021615472127,6
"1324","N"," ",35,0.2,1,1,0.0909090909090909,0.00415562753720977,0.5,0.0362142031591113,0.963785796840889,42
"1325","N","F",29,0.2,1,1,0.909090909090909,0.00149924164259071,0,0,1,38
"1326","N","M",70,0.2,1,1,0.767676767676768,0.00960093993613561,0,0,1,25
"1327","N","M",36,0.2,1,1,0.282828282828283,0.0127338036529118,0,0.00714688734248636,0.992853112657514,13
"1328","N","F",69,0.2,1,1,0.808080808080808,0.0498659574503992,0.25,0,1,4
"1329","N","F",31,1,1,1,0.0707070707070707,0.00665203580679548,0.75,0.0949298813376483,0.905070118662352,56
"1330","N","M",44,0.2,0,1,0.616161616161616,0.0242176337750052,1,0.0507675938592491,0.949232406140751,31
"1331","N","M",76,0.2,1,1,0.818181818181818,0.00318144338308327,0.25,0,1,33
"1332","N","M",37,0.2,1,1,0.808080808080808,0.00304484338564205,0.5,0,1,33
"1333","N","F",59,0.2,0,0,0.212121212121212,0.00742415222264115,1,0.12729057591623,0.87270942408377,60
"1334","N","M",54,0.2,1,1,0.0707070707070707,0.0156012339910458,0.5,0.0362142031591113,0.963785796840889,42
"1335","N","M",47,0.2,1,1,0.575757575757576,0.0106992204664755,0.75,0.0357771260997067,0.964222873900293,35
"1336","N","M",72,0.2,1,1,0.0101010101010101,0.00292772673006609,0.25,0.0149474375821288,0.985052562417871,26
"1337","N","M",33,0.2,1,1,0.919191919191919,0.00656571882868586,0.25,0,1,38
"1338","N","M",36,0.2,0,1,0.878787878787879,0.351224950645162,1,0,1,12
"1339","N","M",42,0.2,1,1,0.858585858585859,0.0120825792754524,0.75,0,1,48
"1340","N","M",34,0.2,1,1,0.616161616161616,0.00218471220547529,0,0.0167507204610951,0.983249279538905,14
"1341","N","F",38,0.2,0,1,0.515151515151515,0.0967130904556268,1,0.0507675938592491,0.949232406140751,31
"1342","N","F",27,0.2,1,1,0.272727272727273,0.0114882122109626,0.25,0.00714688734248636,0.992853112657514,13
"1343","N","M",71,0.2,1,1,0.616161616161616,0.0121758704814388,0,0.0167507204610951,0.983249279538905,14
"1344","N","M",20,0.2,0,1,0.636363636363636,0.0974924662481644,1,0.0507675938592491,0.949232406140751,31
"1345","N","M",32,0.4,1,1,0.616161616161616,0.0124142890862712,0,0.00542168674698795,0.994578313253012,37
"1346","N","F",35,0.2,1,1,0.474747474747475,0.00316682358761852,0.5,0.0100231303006939,0.989976869699306,5
"1347","N","F",35,0.2,1,1,0.252525252525253,0.00867765665053315,0.75,0.00714688734248636,0.992853112657514,13
"1348","N","F",33,0.4,0,0,0.0505050505050505,0.163053244435924,1,0.114365411436541,0.885634588563459,51
"1349","Y"," ",45,0.2,0,0,0.202020202020202,0.260885397946233,0.75,0.0705368289637953,0.929463171036205,66
"1350","N","F",77,0.2,1,1,0.404040404040404,0.00155323197804351,0.25,0.0321655398483917,0.967834460151608,10
"1351","N","F",34,0.2,1,1,0.444444444444444,0.00884771415931443,0.25,0.0134512622074811,0.986548737792519,71
"1352","N","M",67,0.2,1,1,0.626262626262626,0.00369663345057673,0,0.004149377593361,0.995850622406639,61
"1353","N","F",68,0.2,1,1,0.272727272727273,0.00370186432699884,0,0.00714688734248636,0.992853112657514,13
"1354","Y","M",37,1,1,1,0.202020202020202,0.00871849781515769,0.5,0.0949298813376483,0.905070118662352,56
"1355","N","M",43,0.4,0,0,0.252525252525253,0.19380041316051,1,0.0705368289637953,0.929463171036205,66
"1356","N","F",62,0.2,1,1,0.868686868686869,0.0125504807171267,0,0,1,48
"1357","N","F",34,0.6,1,1,0.686868686868687,0.0085608852013698,0.25,0.00542168674698795,0.994578313253012,37
"1358","N","F",41,0.2,1,1,0,0.00967637283451986,0,0.0149474375821288,0.985052562417871,26
"1359","N","M",34,0.2,0,0,0.484848484848485,0.0130537214351826,1,0.0628034962771123,0.937196503722888,16
"1360","N","F",26,0.2,1,1,0.191919191919192,0.00359941462873462,0.5,0.0950305143853531,0.904969485614647,74
"1361","N","M",57,0.2,1,1,0.666666666666667,0.0075821992610439,0.25,0,1,34
"1362","N","M",36,0.2,1,1,0.95959595959596,0.0117295591813733,0.75,0,1,67
"1363","N","F",49,0.2,1,1,0.0404040404040404,0.012436206873,0.75,0.0149474375821288,0.985052562417871,26
"1364","N","F",43,0.2,1,1,0.818181818181818,0.00775138901027047,0.75,0,1,33
"1365","N","F",53,0.2,0,1,0.787878787878788,0.228347577510042,1,0,1,12
"1366","N","F",66,0.2,1,1,0.666666666666667,0.0115729169209466,0.75,0,1,34
"1367","N","F",56,0.2,1,1,0.595959595959596,0.0115557869877371,0,0.0357771260997067,0.964222873900293,35
"1368","N","M",73,0.2,1,1,0.333333333333333,0.0091676920215151,0.25,0.0100016131634135,0.989998386836587,19
"1369","N","F",69,0.2,1,1,0.858585858585859,0.00759437899609531,0,0,1,48
"1370","N","F",41,0.2,1,1,0.131313131313131,0.0132090963436861,0.25,0.0171449869549012,0.982855013045099,46
"1371","N","M",26,0.2,1,1,0.525252525252525,0.0123451074583425,0,0.0206437291897891,0.979356270810211,2
"1372","N","M",36,0.2,0,1,0.171717171717172,0.319595079265882,1,0.0526630760023938,0.947336923997606,24
"1373","N","F",63,0.2,1,1,0.94949494949495,0.00784003893864623,0.5,0,1,67
"1374","N","F",54,0.2,0,1,0.787878787878788,0.150121322912418,1,0,1,12
"1375","N","F",74,0.2,1,1,0.828282828282828,0.00397972795891518,0.5,0,1,33
"1376","N","F",69,0.2,1,1,0.141414141414141,0.0127772636677187,0.75,0.0171449869549012,0.982855013045099,46
"1377","N","M",60,0.6,0,1,0.494949494949495,0.0468101334526338,1,0.0506222670702994,0.949377732929701,7
"1378","N","F",38,0.2,1,1,0.525252525252525,0.0247226725893964,0.5,0.0206437291897891,0.979356270810211,2
"1379","N","M",76,0.4,1,1,0.292929292929293,0.00972477232229794,0,0.00993788819875776,0.990062111801242,41
"1380","N","F",69,0.2,1,1,0.646464646464647,0.00489770388314008,0.5,0.004149377593361,0.995850622406639,61
"1381","N","F",74,0.2,1,1,0.939393939393939,0.00961980231630018,0,0,1,64
"1382","N","M",34,0.2,0,0,0.757575757575758,0.0415216506096694,1,0,1,21
"1383","Y","F",63,0.4,0,1,0.505050505050505,0.0924226059545552,1,0.0507675938592491,0.949232406140751,31
"1384","N","M",31,0.2,1,1,0.292929292929293,0.00292810702840084,0.5,0.0301009372746936,0.969899062725306,23
"1385","N","M",39,0.4,1,1,0.787878787878788,0.011075323198078,0.75,0.00298507462686567,0.997014925373134,49
"1386","N","F",73,0.2,1,1,0.858585858585859,0.00327374878392957,0.5,0,1,48
"1387","N","F",33,0.2,0,0,0.777777777777778,0.115946355403036,1,0,1,21
"1388","N","M",37,1,1,1,0.191919191919192,0.00332639550787376,0.5,0.0949298813376483,0.905070118662352,56
"1389","N","M",30,0.4,1,1,0.484848484848485,0.0123537070330845,0,0.0427818329278183,0.957218167072182,3
"1390","N","M",25,0.2,1,1,0.696969696969697,0.0110705402957807,0,0,1,34
"1391","Y","M",57,0.2,1,1,0.404040404040404,0.00427616532589524,0.25,0.0321655398483917,0.967834460151608,10
"1392","Y","M",52,1,0,0,0.505050505050505,0.0204024140965823,0.75,0.106796116504854,0.893203883495146,27
"1393","N","F",29,0.4,1,1,0.818181818181818,0.00280507420356293,0.75,0.00298507462686567,0.997014925373134,49
"1394","N","F",56,0.2,1,1,0.767676767676768,0.0123857076123488,0.25,0,1,25
"1395","N","F",65,0.2,1,1,0.858585858585859,0.00977637730644918,0,0,1,48
"1396","N","M",44,0.2,1,1,0.0707070707070707,0.0089029997416621,0.5,0.0362142031591113,0.963785796840889,42
"1397","N","M",74,0.2,1,1,0.343434343434343,0.00829820290777291,0.75,0.0278786118774503,0.97212138812255,9
"1398","N","F",57,0.2,1,1,0.717171717171717,0.00296695712165359,0.5,0,1,45
"1399","N","F",50,0.6,0,1,0.606060606060606,0.00203586183140624,1,0.0507675938592491,0.949232406140751,31
"1400","N","F",55,0.2,1,1,0.858585858585859,0.00764757485286638,0,0,1,48
"1401","N","M",77,0.2,1,1,0.272727272727273,0.0115889767064165,0.75,0.00714688734248636,0.992853112657514,13
"1402","N","F",74,0.2,1,1,0.848484848484849,0.00345945132818871,0.5,0,1,54
"1403","N","F",43,0.4,1,1,0.646464646464647,0.00703603392595461,0,0.00542168674698795,0.994578313253012,37
"1404","N","F",22,0.2,1,1,0.595959595959596,0.00397908997751747,0.5,0.0167507204610951,0.983249279538905,14
"1405","N","F",28,0.2,1,1,0.747474747474748,0.00393680622993718,0.5,0,1,65
"1406","N","M",32,0.2,1,1,0.171717171717172,0.0113559693900959,0.25,0.0171449869549012,0.982855013045099,46
"1407","N","F",56,0.2,1,1,0.464646464646465,0.00968157635346553,0,0.0100231303006939,0.989976869699306,5
"1408","Y","M",49,1,0,0,0.202020202020202,0.234408375978067,0.75,0.106796116504854,0.893203883495146,27
"1409","N","F",53,0.2,1,1,0.151515151515152,0.0105503100378457,0.25,0.0171449869549012,0.982855013045099,46
"1410","N","M",55,0.2,1,1,0.181818181818182,0.00908601389608014,0,0.0950305143853531,0.904969485614647,74
"1411","N","F",45,0.2,1,1,0.434343434343434,0.00656850562118115,0.75,0.0134512622074811,0.986548737792519,71
"1412","N","M",63,0.2,1,1,0.838383838383838,0.0184821766788935,0.5,0,1,44
"1413","N","M",57,0.2,1,1,0.767676767676768,0.00435637564202752,0,0,1,25
"1414","N","M",32,0.2,1,1,0.0606060606060606,0.00530342071643644,0.25,0.0742939898624185,0.925706010137581,40
"1415","N","F",55,0.2,1,1,0.212121212121212,0.00873691069333121,0.5,0.0359783845278726,0.964021615472127,6
"1416","N","F",33,0.2,1,1,0.707070707070707,0.00143928216829915,0,0,1,22
"1417","N","M",28,0.2,0,1,0.474747474747475,0.306915811585563,1,0.0526630760023938,0.947336923997606,24
"1418","N","F",76,0.2,1,1,0.474747474747475,0.00281803623227556,0,0.0100231303006939,0.989976869699306,5
"1419","N"," ",45,0.2,1,1,0.919191919191919,0.0120215579954898,0,0,1,38
"1420","N","M",69,0.2,1,1,0.464646464646465,0.00136881687754261,0,0.0100231303006939,0.989976869699306,5
"1421","N","M",28,0.2,1,1,0.363636363636364,0.0218941326119415,0.75,0.0278786118774503,0.97212138812255,9
"1422","N","M",32,0.2,1,1,0.595959595959596,0.0030064878003578,0.5,0.0167507204610951,0.983249279538905,14
"1423","N","M",44,0.2,1,1,0.353535353535354,0.0128531521694136,0.25,0.0278786118774503,0.97212138812255,9
"1424","N","M",55,0.2,1,1,0.171717171717172,0.00322609348580114,0.5,0.0171449869549012,0.982855013045099,46
"1425","N","F",42,0.2,1,1,0.656565656565657,0.00943593729450689,0.25,0.00457561198810341,0.995424388011897,62
"1426","N","F",79,0.2,0,1,0,0.161490097164408,1,0.130074328187536,0.869925671812464,28
"1427","N","F",24,0.2,1,1,0.383838383838384,0.0126398340917542,0,0.00602409638554217,0.993975903614458,55
"1428","N","M",28,0.2,1,1,0.868686868686869,0.0116279533435984,0.25,0,1,48
"1429","N","F",27,0.4,0,1,0.414141414141414,0.162619516650744,1,0.0506222670702994,0.949377732929701,7
"1430","N","M",37,0.2,1,1,0.0707070707070707,0.00908607131164179,0.25,0.0362142031591113,0.963785796840889,42
"1431","N","M",70,0.2,1,1,0.97979797979798,0.00555217190622511,0.25,0,1,18
"1432","N","F",42,0.2,1,1,0.0101010101010101,0.00885888247366088,0.75,0.0149474375821288,0.985052562417871,26
"1433","N","M",64,0.2,1,1,0.0808080808080808,0.0118045016819796,0.75,0.0362142031591113,0.963785796840889,42
"1434","N","M",49,0.2,1,1,0.464646464646465,0.0192714000619207,0.5,0.0100231303006939,0.989976869699306,5
"1435","N","F",70,0.2,1,1,0.111111111111111,0.00842265465889173,0.5,0.0362142031591113,0.963785796840889,42
"1436","N","M",74,0.2,0,1,0.95959595959596,0.100519680870674,1,0,1,12
"1437","N","M",31,0.2,1,1,0.434343434343434,0.00316722767382339,0.5,0.0134512622074811,0.986548737792519,71
"1438","N","F",63,0.2,1,1,0.141414141414141,0.0150342600119648,0.5,0.0171449869549012,0.982855013045099,46
"1439","N","M",74,0.2,0,1,0.313131313131313,0.00574611959219616,1,1,0,29
"1440","N","F",57,0.2,1,1,0.94949494949495,0.0106650488973907,0.75,0,1,67
"1441","N","M",68,0.2,1,1,0.383838383838384,0.0123428284514572,0.75,0.00602409638554217,0.993975903614458,55
"1442","N","F",36,1,0,0,0.787878787878788,0.00481479815948776,1,0.0193370165745856,0.980662983425414,1
"1443","N","M",69,0.2,1,1,0.101010101010101,0.0093419508015634,0.5,0.0362142031591113,0.963785796840889,42
"1444","N","F",56,0.2,0,1,0.717171717171717,0.00933059594062048,1,0.0507675938592491,0.949232406140751,31
"1445","N","F",29,0.2,1,1,0.818181818181818,0.00549514351998095,0.5,0,1,33
"1446","N","M",36,0.2,1,1,0.0606060606060606,0.0027780149165925,0.5,0.0742939898624185,0.925706010137581,40
"1447","N","F",60,0.2,1,1,0.474747474747475,0.0121541079244353,0.25,0.0100231303006939,0.989976869699306,5
"1448","N","F",41,0.2,1,1,0.818181818181818,0.0039405561644315,0.5,0,1,33
"1449","N","M",26,0.2,1,1,0.717171717171717,0.00364005914060037,0.5,0,1,45
"1450","N","M",47,0.2,1,1,0.121212121212121,0.00766038219951719,0,0.0171449869549012,0.982855013045099,46
"1451","N","F",42,0.4,1,1,0.646464646464647,0.0216404213424185,0.5,0.00542168674698795,0.994578313253012,37
"1452","N","M",68,0.2,1,1,0.939393939393939,0.00606884187769045,0.5,0,1,8
"1453","N","M",35,0.2,0,1,0.464646464646465,0.059674391825349,1,0.0506222670702994,0.949377732929701,7
"1454","N","M",37,0.2,0,0,0.888888888888889,0.143660135761621,1,0,1,15
"1455","N","M",76,0.2,1,1,0.565656565656566,0.00989611861250194,0.25,0.00476190476190476,0.995238095238095,72
"1456","N","F",23,0.2,1,1,0.868686868686869,0.011365402548571,0.25,0,1,48
"1457","N","M",52,0.2,1,1,0.656565656565657,0.00870494612318424,0.75,0.00457561198810341,0.995424388011897,62
"1458","N","M",24,0.2,1,1,0.707070707070707,0.00790266210808736,0.25,0,1,22
"1459","N","M",64,0.4,1,1,0.363636363636364,0.0126363264789804,0.75,0.00993788819875776,0.990062111801242,41
"1460","N","F",33,0.4,1,1,0.373737373737374,0.0100609271460037,0,0.00993788819875776,0.990062111801242,41
"1461","N","M",64,0.2,0,0,0.585858585858586,0.223106138632631,1,0.0377358490566038,0.962264150943396,30
"1462","N","F",62,0.2,1,1,0.94949494949495,0.00940210730293711,0.5,0,1,67
"1463","N","F",72,0.2,1,1,0.0303030303030303,0.0692499844554966,0.25,0.0149474375821288,0.985052562417871,26
"1464","N","F",70,0.2,0,0,0.838383838383838,0.0632563795849806,1,0,1,21
"1465","N","M",40,0.2,1,1,0.707070707070707,0.00642377974113376,0.25,0,1,22
"1466","Y","M",57,1,1,1,0.202020202020202,0.00625036191513525,0.75,0.0949298813376483,0.905070118662352,56
"1467","N","F",59,0.2,0,1,0.151515151515152,0.0041780305228341,1,0.130074328187536,0.869925671812464,28
"1468","N","M",28,0.2,1,1,0.858585858585859,0.00374269651383504,0.5,0,1,48
"1469","N","M",29,0.2,0,0,0.222222222222222,0.26101152941534,1,0.0705368289637953,0.929463171036205,66
"1470","N","M",40,0.2,0,1,0.121212121212121,0.0795826765056003,1,0.130074328187536,0.869925671812464,28
"1471","Y"," ",38,0.2,1,1,0.101010101010101,0.00468773621902813,0.5,0.0362142031591113,0.963785796840889,42
"1472","N","F",79,0.4,1,1,0.525252525252525,0.00993008904611449,0,0.0427818329278183,0.957218167072182,3
"1473","N","M",32,0.2,1,1,0.878787878787879,0.00199834965360373,0,0,1,48
"1474","N","M",48,0.2,1,1,0.454545454545455,0.0080511071293396,0.5,0.0134512622074811,0.986548737792519,71
"1475","N","F",55,0.2,1,1,0.898989898989899,0.00932176803775029,0.25,0,1,38
"1476","N","F",35,0.2,1,1,0.292929292929293,0.000742002329699102,0.25,0.0301009372746936,0.969899062725306,23
"1477","N","F",74,0.2,1,1,0.646464646464647,0.0015026939813417,0.25,0.004149377593361,0.995850622406639,61
"1478","N","M",70,0.2,0,0,0.878787878787879,0.0153774517463291,1,0,1,50
"1479","N","F",32,0.2,1,1,0.0303030303030303,0.00651736980622759,0,0.0149474375821288,0.985052562417871,26
"1480","N","F",49,0.2,1,1,0.929292929292929,0.00503582131867598,0.5,0,1,8
"1481","N","F",36,0.2,1,1,0.535353535353535,0.00340893425191052,0,0.0206437291897891,0.979356270810211,2
"1482","N","F",59,0.2,0,1,0.262626262626263,0.0218711496891094,1,1,0,29
"1483","N","F",44,0.2,1,1,0.434343434343434,0.00989301047419448,0.5,0.0134512622074811,0.986548737792519,71
"1484","N","M",68,0.2,1,1,0.0404040404040404,0.0088139000089897,0.75,0.0149474375821288,0.985052562417871,26
"1485","N","F",62,0.2,1,1,0.787878787878788,0.0104274458551689,0,0,1,4
"1486","N","F",43,0.4,1,1,0.656565656565657,0.00179248018179066,0,0.00542168674698795,0.994578313253012,37
"1487","N","M",47,0.4,1,1,0.94949494949495,0.00979160824737084,0.25,0.00298507462686567,0.997014925373134,49
"1488","N","F",33,0.2,0,1,0.464646464646465,0.165267509246112,1,0.0506222670702994,0.949377732929701,7
"1489","N","F",52,0.2,1,1,0.838383838383838,0.0123123940799331,0.25,0,1,44
"1490","N","F",26,0.4,1,1,0.242424242424242,0.011423713879524,0.75,0.0802638812534359,0.919736118746564,70
"1491","N","F",59,0.2,1,1,0.292929292929293,0.00694154563418897,0,0.0301009372746936,0.969899062725306,23
"1492","N","F",69,0.2,1,1,0.727272727272727,0.00974681592331817,0.25,0,1,65
"1493","N","M",44,0.4,0,0,0.757575757575758,0.101998362718801,1,0,1,21
"1494","N","M",77,0.2,1,1,0.636363636363636,0.00373593667666376,0.5,0.004149377593361,0.995850622406639,61
"1495","N","F",22,0.2,1,1,0.707070707070707,0.0151558212385734,0.25,0,1,22
"1496","N","F",60,0.2,1,1,0.767676767676768,0.00312811131439874,0.5,0,1,25
"1497","N","F",55,0.2,1,1,0.717171717171717,0.0105311495728771,0.75,0,1,45
"1498","N","M",27,0.2,1,1,0.0707070707070707,0.0113980792949687,0,0.0362142031591113,0.963785796840889,42
"1499","N","M",42,0.2,0,0,0.808080808080808,0.0314844330491159,1,0,1,21
"1500","N","M",44,0.2,1,1,0.939393939393939,0.00412523903602359,0.5,0,1,8
"1501","N","F",34,0.2,1,1,0.191919191919192,0.00634031160726847,0,0.0950305143853531,0.904969485614647,74
"1502","N","M",70,0.2,1,1,0.131313131313131,0.00363653205113841,0.75,0.0171449869549012,0.982855013045099,46
"1503","N","M",55,0.2,0,0,0.434343434343434,0.0342297376216789,1,0.0628034962771123,0.937196503722888,16
"1504","N","M",70,0.6,1,1,0.95959595959596,0.00306287799602098,0.5,0.00298507462686567,0.997014925373134,49
"1505","N","M",24,0.2,1,1,0.444444444444444,0.00855021787473577,0.25,0.0134512622074811,0.986548737792519,71
"1506","N","M",62,0.2,1,1,1,0.00711428935449832,0.75,0,1,18
"1507","N","F",55,0.2,1,1,0.434343434343434,0.00971747471250793,0.25,0.0134512622074811,0.986548737792519,71
"1508","N","F",32,0.2,1,1,0.838383838383838,0.00809838932455267,0.5,0,1,44
"1509","N","M",47,0.2,1,1,0.94949494949495,0.0117006589550419,0,0,1,67
"1510","N","M",21,0.2,1,1,0.636363636363636,0.00600134508698113,0.5,0.004149377593361,0.995850622406639,61
"1511","N","M",33,0.2,1,1,0.525252525252525,0.0299076910313773,0.25,0.0206437291897891,0.979356270810211,2
"1512","N","F",35,0.2,1,1,0.646464646464647,0.00819506046668054,0.75,0.004149377593361,0.995850622406639,61
"1513","N","F",37,0.2,0,1,0.373737373737374,0.129632509771439,1,0.0506222670702994,0.949377732929701,7
"1514","N","M",40,0.2,1,1,0.323232323232323,0.00863529056522535,0.75,0.0100016131634135,0.989998386836587,19
"1515","N","M",64,0.2,1,1,0.161616161616162,0.000338727189819944,0.75,0.0171449869549012,0.982855013045099,46
"1516","Y","F",63,0.2,1,1,0.505050505050505,0.00283513001482056,0.5,0.0427818329278183,0.957218167072182,3
"1517","N","M",75,0.2,0,0,0.686868686868687,0.0442212535048059,1,0.0271979759645794,0.972802024035421,59
"1518","N","M",69,0.2,1,1,0.181818181818182,0.0130336622950981,0.25,0.0950305143853531,0.904969485614647,74
"1519","N","F",56,0.2,1,1,0.484848484848485,0.00569832023108993,0.75,0.0100231303006939,0.989976869699306,5
"1520","N","M",35,0.2,1,1,0.323232323232323,0.00890118373494978,0.75,0.0100016131634135,0.989998386836587,19
"1521","N"," ",60,0.2,0,1,0.454545454545455,0.0126526154746839,1,0.0506222670702994,0.949377732929701,7
"1522","N","M",36,0.6,1,1,0.515151515151515,0.0054883230627134,0,0.00542168674698795,0.994578313253012,37
"1523","N","F",56,0.4,0,1,0.656565656565657,0.102774847940197,1,0.0507675938592491,0.949232406140751,31
"1524","N","M",33,0.2,1,1,0.98989898989899,0.00114999098269757,0.25,0,1,18
"1525","N","M",32,0.2,1,1,0,0.00744621848267594,0.75,0.0149474375821288,0.985052562417871,26
"1526","N","F",45,0.2,0,0,0.838383838383838,0.0193557061049681,1,0,1,21
"1527","N","F",56,0.2,1,1,0.535353535353535,0.00280596464840086,0.5,0.0206437291897891,0.979356270810211,2
"1528","N","M",23,0.2,1,1,0.424242424242424,0.026089867482873,0.75,0.0321655398483917,0.967834460151608,10
"1529","N","M",72,0.2,1,1,0.494949494949495,0.00288019996283987,0.5,0.0100231303006939,0.989976869699306,5
"1530","N","M",46,0.2,1,1,0.272727272727273,0.00110606986050543,0.25,0.00714688734248636,0.992853112657514,13
"1531","N","F",51,0.2,1,1,0.828282828282828,0.0090221930049785,0,0,1,33
"1532","N","F",46,0.2,1,1,0.191919191919192,0.00714495200914046,0.5,0.0950305143853531,0.904969485614647,74
"1533","N","M",69,0.2,1,1,0.555555555555556,0.00436231340593215,0.5,0.0206437291897891,0.979356270810211,2
"1534","N","F",30,0.4,0,0,0.686868686868687,0.0438764167477736,1,0.0271979759645794,0.972802024035421,59
"1535","N","F",33,0.2,1,1,0.686868686868687,0.00779721151768465,0.25,0,1,34
"1536","N","F",49,0.2,1,1,0.919191919191919,0.00805382389612192,0.75,0,1,38
"1537","N","M",46,0.4,0,0,0.474747474747475,0.194719327318441,1,0.0377358490566038,0.962264150943396,30
"1538","N","M",56,0.2,0,0,0.161616161616162,0.0167724105084762,1,0.12729057591623,0.87270942408377,60
"1539","N","F",63,0.2,1,1,0.808080808080808,0.00980115818539855,0.75,0,1,33
"1540","N","M",70,0.2,1,1,0.727272727272727,0.0110855292161023,0.25,0,1,65
